from	to
ENSG00000168036	ENSG00000118733
ENSG00000168036	ENSG00000118939
ENSG00000168036	ENSG00000118965
ENSG00000168036	ENSG00000119041
ENSG00000168036	ENSG00000119048
ENSG00000168036	ENSG00000119185
ENSG00000168036	ENSG00000119203
ENSG00000168036	ENSG00000119314
ENSG00000168036	ENSG00000119318
ENSG00000168036	ENSG00000119333
ENSG00000168036	ENSG00000119401
ENSG00000168036	ENSG00000119402
ENSG00000168036	ENSG00000119403
ENSG00000168036	ENSG00000119414
ENSG00000168036	ENSG00000119431
ENSG00000168036	ENSG00000119446
ENSG00000168036	ENSG00000119487
ENSG00000168036	ENSG00000119537
ENSG00000168036	ENSG00000119616
ENSG00000168036	ENSG00000119630
ENSG00000168036	ENSG00000119636
ENSG00000168036	ENSG00000119682
ENSG00000168036	ENSG00000119689
ENSG00000168036	ENSG00000119725
ENSG00000168036	ENSG00000119772
ENSG00000168036	ENSG00000119778
ENSG00000168036	ENSG00000119801
ENSG00000168036	ENSG00000119820
ENSG00000168036	ENSG00000119927
ENSG00000168036	ENSG00000119953
ENSG00000168036	ENSG00000119969
ENSG00000168036	ENSG00000120008
ENSG00000168036	ENSG00000120051
ENSG00000168036	ENSG00000120137
ENSG00000168036	ENSG00000120217
ENSG00000168036	ENSG00000120253
ENSG00000168036	ENSG00000120265
ENSG00000168036	ENSG00000120341
ENSG00000168036	ENSG00000120451
ENSG00000168036	ENSG00000120647
ENSG00000168036	ENSG00000120662
ENSG00000168036	ENSG00000120685
ENSG00000168036	ENSG00000120694
ENSG00000168036	ENSG00000120696
ENSG00000168036	ENSG00000120699
ENSG00000168036	ENSG00000120725
ENSG00000168036	ENSG00000120733
ENSG00000168036	ENSG00000120756
ENSG00000168036	ENSG00000120802
ENSG00000168036	ENSG00000120833
ENSG00000168036	ENSG00000120868
ENSG00000168036	ENSG00000120875
ENSG00000168036	ENSG00000120948
ENSG00000168036	ENSG00000121022
ENSG00000168036	ENSG00000121057
ENSG00000168036	ENSG00000121060
ENSG00000168036	ENSG00000121073
ENSG00000168036	ENSG00000121350
ENSG00000168036	ENSG00000121406
ENSG00000168036	ENSG00000121454
ENSG00000168036	ENSG00000121864
ENSG00000168036	ENSG00000121903
ENSG00000168036	ENSG00000121988
ENSG00000168036	ENSG00000122085
ENSG00000168036	ENSG00000122140
ENSG00000168036	ENSG00000122203
ENSG00000168036	ENSG00000122376
ENSG00000168036	ENSG00000122386
ENSG00000168036	ENSG00000122390
ENSG00000168036	ENSG00000122406
ENSG00000168036	ENSG00000122507
ENSG00000168036	ENSG00000122545
ENSG00000168036	ENSG00000122547
ENSG00000168036	ENSG00000122557
ENSG00000168036	ENSG00000122565
ENSG00000168036	ENSG00000122566
ENSG00000168036	ENSG00000122643
ENSG00000168036	ENSG00000122779
ENSG00000168036	ENSG00000122783
ENSG00000168036	ENSG00000122861
ENSG00000168036	ENSG00000122882
ENSG00000168036	ENSG00000123096
ENSG00000168036	ENSG00000123131
ENSG00000168036	ENSG00000123444
ENSG00000168036	ENSG00000123552
ENSG00000168036	ENSG00000123607
ENSG00000168036	ENSG00000123612
ENSG00000168036	ENSG00000123737
ENSG00000168036	ENSG00000123739
ENSG00000168036	ENSG00000124104
ENSG00000168036	ENSG00000124151
ENSG00000168036	ENSG00000124160
ENSG00000168036	ENSG00000124201
ENSG00000168036	ENSG00000124217
ENSG00000168036	ENSG00000124222
ENSG00000168036	ENSG00000124243
ENSG00000168036	ENSG00000124257
ENSG00000168036	ENSG00000124380
ENSG00000168036	ENSG00000124383
ENSG00000168036	ENSG00000124422
ENSG00000168036	ENSG00000124444
ENSG00000168036	ENSG00000124486
ENSG00000168036	ENSG00000124532
ENSG00000168036	ENSG00000124562
ENSG00000168036	ENSG00000124570
ENSG00000168036	ENSG00000124574
ENSG00000168036	ENSG00000124588
ENSG00000168036	ENSG00000124613
ENSG00000168036	ENSG00000124688
ENSG00000168036	ENSG00000124784
ENSG00000168036	ENSG00000124802
ENSG00000168036	ENSG00000125037
ENSG00000168036	ENSG00000125351
ENSG00000168036	ENSG00000125445
ENSG00000168036	ENSG00000125447
ENSG00000168036	ENSG00000125520
ENSG00000168036	ENSG00000125630
ENSG00000168036	ENSG00000125686
ENSG00000168036	ENSG00000125691
ENSG00000168036	ENSG00000125734
ENSG00000168036	ENSG00000125814
ENSG00000168036	ENSG00000125818
ENSG00000168036	ENSG00000125821
ENSG00000168036	ENSG00000125835
ENSG00000168036	ENSG00000125850
ENSG00000168036	ENSG00000125864
ENSG00000168036	ENSG00000125871
ENSG00000168036	ENSG00000125954
ENSG00000168036	ENSG00000125967
ENSG00000168036	ENSG00000125970
ENSG00000168036	ENSG00000126003
ENSG00000168036	ENSG00000126070
ENSG00000168036	ENSG00000126216
ENSG00000168036	ENSG00000126217
ENSG00000168036	ENSG00000126226
ENSG00000168036	ENSG00000126233
ENSG00000168036	ENSG00000126254
ENSG00000168036	ENSG00000126391
ENSG00000168036	ENSG00000126460
ENSG00000168036	ENSG00000126602
ENSG00000168036	ENSG00000126653
ENSG00000168036	ENSG00000126756
ENSG00000168036	ENSG00000126883
ENSG00000168036	ENSG00000126934
ENSG00000168036	ENSG00000127080
ENSG00000168036	ENSG00000127081
ENSG00000168036	ENSG00000127124
ENSG00000168036	ENSG00000127249
ENSG00000168036	ENSG00000127399
ENSG00000168036	ENSG00000127463
ENSG00000168036	ENSG00000127580
ENSG00000168036	ENSG00000127720
ENSG00000168036	ENSG00000127804
ENSG00000168036	ENSG00000127838
ENSG00000168036	ENSG00000127863
ENSG00000168036	ENSG00000127870
ENSG00000168036	ENSG00000127914
ENSG00000168036	ENSG00000127948
ENSG00000168036	ENSG00000127952
ENSG00000168036	ENSG00000127980
ENSG00000168036	ENSG00000128040
ENSG00000168036	ENSG00000128159
ENSG00000168036	ENSG00000128228
ENSG00000168036	ENSG00000128408
ENSG00000168036	ENSG00000128513
ENSG00000168036	ENSG00000128534
ENSG00000168036	ENSG00000128563
ENSG00000168036	ENSG00000128564
ENSG00000168036	ENSG00000128573
ENSG00000168036	ENSG00000128585
ENSG00000168036	ENSG00000128655
ENSG00000168036	ENSG00000128683
ENSG00000168036	ENSG00000128789
ENSG00000168036	ENSG00000128833
ENSG00000168036	ENSG00000128944
ENSG00000168036	ENSG00000128951
ENSG00000168036	ENSG00000129028
ENSG00000168036	ENSG00000129055
ENSG00000168036	ENSG00000129071
ENSG00000168036	ENSG00000129219
ENSG00000168036	ENSG00000129255
ENSG00000168036	ENSG00000129292
ENSG00000168036	ENSG00000129315
ENSG00000168036	ENSG00000129353
ENSG00000168036	ENSG00000129472
ENSG00000168036	ENSG00000129484
ENSG00000168036	ENSG00000129514
ENSG00000168036	ENSG00000129534
ENSG00000168036	ENSG00000129654
ENSG00000168036	ENSG00000129691
ENSG00000168036	ENSG00000129810
ENSG00000168036	ENSG00000129932
ENSG00000168036	ENSG00000129990
ENSG00000168036	ENSG00000130023
ENSG00000168036	ENSG00000130119
ENSG00000168036	ENSG00000130175
ENSG00000168036	ENSG00000130193
ENSG00000168036	ENSG00000130255
ENSG00000168036	ENSG00000130349
ENSG00000168036	ENSG00000130414
ENSG00000168036	ENSG00000130429
ENSG00000168036	ENSG00000130449
ENSG00000168036	ENSG00000130477
ENSG00000168036	ENSG00000130511
ENSG00000168036	ENSG00000130522
ENSG00000168036	ENSG00000130558
ENSG00000168036	ENSG00000130649
ENSG00000168036	ENSG00000130684
ENSG00000168036	ENSG00000130706
ENSG00000168036	ENSG00000130733
ENSG00000168036	ENSG00000130803
ENSG00000168036	ENSG00000130810
ENSG00000168036	ENSG00000130816
ENSG00000168036	ENSG00000130827
ENSG00000168036	ENSG00000130935
ENSG00000168036	ENSG00000130985
ENSG00000168036	ENSG00000130997
ENSG00000168036	ENSG00000131018
ENSG00000168036	ENSG00000131019
ENSG00000168036	ENSG00000131043
ENSG00000168036	ENSG00000131051
ENSG00000168036	ENSG00000131115
ENSG00000168036	ENSG00000131149
ENSG00000168036	ENSG00000131165
ENSG00000168036	ENSG00000131171
ENSG00000168036	ENSG00000131174
ENSG00000168036	ENSG00000131196
ENSG00000168036	ENSG00000131238
ENSG00000168036	ENSG00000131269
ENSG00000168036	ENSG00000131351
ENSG00000168036	ENSG00000131368
ENSG00000168036	ENSG00000131374
ENSG00000168036	ENSG00000131375
ENSG00000168036	ENSG00000131381
ENSG00000168036	ENSG00000131408
ENSG00000168036	ENSG00000131437
ENSG00000168036	ENSG00000131446
ENSG00000168036	ENSG00000131475
ENSG00000168036	ENSG00000131508
ENSG00000168036	ENSG00000131591
ENSG00000168036	ENSG00000131653
ENSG00000168036	ENSG00000131725
ENSG00000168036	ENSG00000131746
ENSG00000168036	ENSG00000131828
ENSG00000168036	ENSG00000131844
ENSG00000168036	ENSG00000131871
ENSG00000168036	ENSG00000131931
ENSG00000168036	ENSG00000131944
ENSG00000168036	ENSG00000132004
ENSG00000168036	ENSG00000132005
ENSG00000168036	ENSG00000132199
ENSG00000168036	ENSG00000132254
ENSG00000168036	ENSG00000132286
ENSG00000168036	ENSG00000132361
ENSG00000168036	ENSG00000132376
ENSG00000168036	ENSG00000132383
ENSG00000168036	ENSG00000132394
ENSG00000168036	ENSG00000132405
ENSG00000168036	ENSG00000132423
ENSG00000168036	ENSG00000132463
ENSG00000168036	ENSG00000132466
ENSG00000168036	ENSG00000132467
ENSG00000168036	ENSG00000132541
ENSG00000168036	ENSG00000132570
ENSG00000168036	ENSG00000132623
ENSG00000168036	ENSG00000132716
ENSG00000168036	ENSG00000132740
ENSG00000168036	ENSG00000132746
ENSG00000168036	ENSG00000132773
ENSG00000168036	ENSG00000132781
ENSG00000168036	ENSG00000132825
ENSG00000168036	ENSG00000132872
ENSG00000168036	ENSG00000132952
ENSG00000168036	ENSG00000132953
ENSG00000168036	ENSG00000133019
ENSG00000168036	ENSG00000133027
ENSG00000168036	ENSG00000133028
ENSG00000168036	ENSG00000133083
ENSG00000168036	ENSG00000133114
ENSG00000168036	ENSG00000133216
ENSG00000168036	ENSG00000133226
ENSG00000168036	ENSG00000133250
ENSG00000168036	ENSG00000133265
ENSG00000168036	ENSG00000133641
ENSG00000168036	ENSG00000133773
ENSG00000168036	ENSG00000133818
ENSG00000168036	ENSG00000133858
ENSG00000168036	ENSG00000133872
ENSG00000168036	ENSG00000133983
ENSG00000168036	ENSG00000134030
ENSG00000168036	ENSG00000134046
ENSG00000168036	ENSG00000134057
ENSG00000168036	ENSG00000134058
ENSG00000168036	ENSG00000134077
ENSG00000168036	ENSG00000134146
ENSG00000168036	ENSG00000134152
ENSG00000168036	ENSG00000134153
ENSG00000168036	ENSG00000134283
ENSG00000168036	ENSG00000134287
ENSG00000168036	ENSG00000134294
ENSG00000168036	ENSG00000134308
ENSG00000168036	ENSG00000134317
ENSG00000168036	ENSG00000134324
ENSG00000168036	ENSG00000134352
ENSG00000168036	ENSG00000134419
ENSG00000168036	ENSG00000134440
ENSG00000168036	ENSG00000134444
ENSG00000168036	ENSG00000134453
ENSG00000168036	ENSG00000134461
ENSG00000168036	ENSG00000134480
ENSG00000168036	ENSG00000134575
ENSG00000168036	ENSG00000134602
ENSG00000168036	ENSG00000134759
ENSG00000168036	ENSG00000134780
ENSG00000168036	ENSG00000134809
ENSG00000168036	ENSG00000134825
ENSG00000168036	ENSG00000134852
ENSG00000168036	ENSG00000134905
ENSG00000168036	ENSG00000134955
ENSG00000168036	ENSG00000134970
ENSG00000168036	ENSG00000134987
ENSG00000168036	ENSG00000135018
ENSG00000168036	ENSG00000135040
ENSG00000168036	ENSG00000135052
ENSG00000168036	ENSG00000135093
ENSG00000168036	ENSG00000135245
ENSG00000168036	ENSG00000135249
ENSG00000168036	ENSG00000135298
ENSG00000168036	ENSG00000135299
ENSG00000168036	ENSG00000135334
ENSG00000168036	ENSG00000135336
ENSG00000168036	ENSG00000135372
ENSG00000168036	ENSG00000135390
ENSG00000168036	ENSG00000135392
ENSG00000168036	ENSG00000135404
ENSG00000168036	ENSG00000135521
ENSG00000168036	ENSG00000135597
ENSG00000168036	ENSG00000135624
ENSG00000168036	ENSG00000135655
ENSG00000168036	ENSG00000135837
ENSG00000168036	ENSG00000135845
ENSG00000168036	ENSG00000135900
ENSG00000168036	ENSG00000135924
ENSG00000168036	ENSG00000135930
ENSG00000168036	ENSG00000135951
ENSG00000168036	ENSG00000135956
ENSG00000168036	ENSG00000135968
ENSG00000168036	ENSG00000136051
ENSG00000168036	ENSG00000136052
ENSG00000168036	ENSG00000136100
ENSG00000168036	ENSG00000136146
ENSG00000168036	ENSG00000136156
ENSG00000168036	ENSG00000136161
ENSG00000168036	ENSG00000136213
ENSG00000168036	ENSG00000136243
ENSG00000168036	ENSG00000136247
ENSG00000168036	ENSG00000136271
ENSG00000168036	ENSG00000136273
ENSG00000168036	ENSG00000136279
ENSG00000168036	ENSG00000136305
ENSG00000168036	ENSG00000136367
ENSG00000168036	ENSG00000136381
ENSG00000168036	ENSG00000136448
ENSG00000168036	ENSG00000136451
ENSG00000168036	ENSG00000136463
ENSG00000168036	ENSG00000136536
ENSG00000168036	ENSG00000136603
ENSG00000168036	ENSG00000136631
ENSG00000168036	ENSG00000136709
ENSG00000168036	ENSG00000136717
ENSG00000168036	ENSG00000136754
ENSG00000168036	ENSG00000136802
ENSG00000168036	ENSG00000136827
ENSG00000168036	ENSG00000136861
ENSG00000168036	ENSG00000136866
ENSG00000168036	ENSG00000136897
ENSG00000168036	ENSG00000136930
ENSG00000168036	ENSG00000136942
ENSG00000168036	ENSG00000136950
ENSG00000168036	ENSG00000137040
ENSG00000168036	ENSG00000137098
ENSG00000168036	ENSG00000137154
ENSG00000168036	ENSG00000137185
ENSG00000168036	ENSG00000137200
ENSG00000168036	ENSG00000137203
ENSG00000168036	ENSG00000137207
ENSG00000168036	ENSG00000137266
ENSG00000168036	ENSG00000137310
ENSG00000168036	ENSG00000137338
ENSG00000168036	ENSG00000137393
ENSG00000168036	ENSG00000137404
ENSG00000168036	ENSG00000137409
ENSG00000168036	ENSG00000137460
ENSG00000168036	ENSG00000137497
ENSG00000168036	ENSG00000137504
ENSG00000168036	ENSG00000137522
ENSG00000168036	ENSG00000137547
ENSG00000168036	ENSG00000137563
ENSG00000168036	ENSG00000137574
ENSG00000168036	ENSG00000137656
ENSG00000168036	ENSG00000137700
ENSG00000168036	ENSG00000137806
ENSG00000168036	ENSG00000137814
ENSG00000168036	ENSG00000137821
ENSG00000168036	ENSG00000137825
ENSG00000168036	ENSG00000137841
ENSG00000168036	ENSG00000137876
ENSG00000168036	ENSG00000137947
ENSG00000168036	ENSG00000137960
ENSG00000168036	ENSG00000138032
ENSG00000168036	ENSG00000138036
ENSG00000168036	ENSG00000138074
ENSG00000168036	ENSG00000138078
ENSG00000168036	ENSG00000138085
ENSG00000168036	ENSG00000138162
ENSG00000168036	ENSG00000138172
ENSG00000168036	ENSG00000138231
ENSG00000168036	ENSG00000138271
ENSG00000168036	ENSG00000138279
ENSG00000168036	ENSG00000138286
ENSG00000168036	ENSG00000138375
ENSG00000168036	ENSG00000138380
ENSG00000168036	ENSG00000138381
ENSG00000168036	ENSG00000138382
ENSG00000168036	ENSG00000138386
ENSG00000168036	ENSG00000138400
ENSG00000168036	ENSG00000138443
ENSG00000168036	ENSG00000138449
ENSG00000168036	ENSG00000138459
ENSG00000168036	ENSG00000138604
ENSG00000168036	ENSG00000138606
ENSG00000168036	ENSG00000138614
ENSG00000168036	ENSG00000138621
ENSG00000168036	ENSG00000138641
ENSG00000168036	ENSG00000138642
ENSG00000168036	ENSG00000138650
ENSG00000168036	ENSG00000138696
ENSG00000168036	ENSG00000138709
ENSG00000168036	ENSG00000138750
ENSG00000168036	ENSG00000138760
ENSG00000168036	ENSG00000138769
ENSG00000168036	ENSG00000138772
ENSG00000168036	ENSG00000138777
ENSG00000168036	ENSG00000138778
ENSG00000168036	ENSG00000138780
ENSG00000168036	ENSG00000138785
ENSG00000168036	ENSG00000138794
ENSG00000168036	ENSG00000138834
ENSG00000168036	ENSG00000138942
ENSG00000168036	ENSG00000139133
ENSG00000168036	ENSG00000139146
ENSG00000168036	ENSG00000139174
ENSG00000168036	ENSG00000139178
ENSG00000168036	ENSG00000139218
ENSG00000168036	ENSG00000139287
ENSG00000168036	ENSG00000139323
ENSG00000168036	ENSG00000139343
ENSG00000168036	ENSG00000139370
ENSG00000168036	ENSG00000139684
ENSG00000168036	ENSG00000139719
ENSG00000168036	ENSG00000139725
ENSG00000168036	ENSG00000139726
ENSG00000168036	ENSG00000139746
ENSG00000168036	ENSG00000139826
ENSG00000168036	ENSG00000139842
ENSG00000168036	ENSG00000140043
ENSG00000168036	ENSG00000140284
ENSG00000168036	ENSG00000140299
ENSG00000168036	ENSG00000140365
ENSG00000168036	ENSG00000140374
ENSG00000168036	ENSG00000140400
ENSG00000168036	ENSG00000140455
ENSG00000168036	ENSG00000140463
ENSG00000168036	ENSG00000140488
ENSG00000168036	ENSG00000140521
ENSG00000168036	ENSG00000140526
ENSG00000168036	ENSG00000140553
ENSG00000168036	ENSG00000140598
ENSG00000168036	ENSG00000140612
ENSG00000168036	ENSG00000140718
ENSG00000168036	ENSG00000140798
ENSG00000168036	ENSG00000140807
ENSG00000168036	ENSG00000140943
ENSG00000168036	ENSG00000140983
ENSG00000168036	ENSG00000140988
ENSG00000168036	ENSG00000140995
ENSG00000168036	ENSG00000141013
ENSG00000168036	ENSG00000141026
ENSG00000168036	ENSG00000141030
ENSG00000168036	ENSG00000141252
ENSG00000168036	ENSG00000141298
ENSG00000168036	ENSG00000141367
ENSG00000168036	ENSG00000141376
ENSG00000168036	ENSG00000141378
ENSG00000168036	ENSG00000141380
ENSG00000168036	ENSG00000141425
ENSG00000168036	ENSG00000141428
ENSG00000168036	ENSG00000141499
ENSG00000168036	ENSG00000141527
ENSG00000168036	ENSG00000141540
ENSG00000168036	ENSG00000141580
ENSG00000168036	ENSG00000141873
ENSG00000168036	ENSG00000141905
ENSG00000168036	ENSG00000141933
ENSG00000168036	ENSG00000141956
ENSG00000168036	ENSG00000141985
ENSG00000168036	ENSG00000142002
ENSG00000168036	ENSG00000142039
ENSG00000168036	ENSG00000142089
ENSG00000168036	ENSG00000142197
ENSG00000168036	ENSG00000142230
ENSG00000168036	ENSG00000142252
ENSG00000168036	ENSG00000142444
ENSG00000168036	ENSG00000142507
ENSG00000168036	ENSG00000142546
ENSG00000168036	ENSG00000142556
ENSG00000168036	ENSG00000142599
ENSG00000168036	ENSG00000142675
ENSG00000168036	ENSG00000142684
ENSG00000168036	ENSG00000142687
ENSG00000168036	ENSG00000142856
ENSG00000168036	ENSG00000142892
ENSG00000168036	ENSG00000142920
ENSG00000168036	ENSG00000143033
ENSG00000168036	ENSG00000143079
ENSG00000168036	ENSG00000143093
ENSG00000168036	ENSG00000143153
ENSG00000168036	ENSG00000143164
ENSG00000168036	ENSG00000143183
ENSG00000168036	ENSG00000143222
ENSG00000168036	ENSG00000143224
ENSG00000168036	ENSG00000143228
ENSG00000168036	ENSG00000143248
ENSG00000168036	ENSG00000143337
ENSG00000168036	ENSG00000143353
ENSG00000168036	ENSG00000143374
ENSG00000168036	ENSG00000143376
ENSG00000168036	ENSG00000143436
ENSG00000168036	ENSG00000143450
ENSG00000168036	ENSG00000143473
ENSG00000168036	ENSG00000143486
ENSG00000168036	ENSG00000143569
ENSG00000168036	ENSG00000143570
ENSG00000168036	ENSG00000143578
ENSG00000168036	ENSG00000143590
ENSG00000168036	ENSG00000143612
ENSG00000168036	ENSG00000143621
ENSG00000168036	ENSG00000143633
ENSG00000168036	ENSG00000143641
ENSG00000168036	ENSG00000143740
ENSG00000168036	ENSG00000143756
ENSG00000168036	ENSG00000143774
ENSG00000168036	ENSG00000143776
ENSG00000168036	ENSG00000143793
ENSG00000168036	ENSG00000143799
ENSG00000168036	ENSG00000143811
ENSG00000168036	ENSG00000143862
ENSG00000168036	ENSG00000143919
ENSG00000168036	ENSG00000143942
ENSG00000168036	ENSG00000143951
ENSG00000168036	ENSG00000143977
ENSG00000168036	ENSG00000144021
ENSG00000168036	ENSG00000144028
ENSG00000168036	ENSG00000144043
ENSG00000168036	ENSG00000144355
ENSG00000168036	ENSG00000144357
ENSG00000168036	ENSG00000144366
ENSG00000168036	ENSG00000144451
ENSG00000168036	ENSG00000144524
ENSG00000168036	ENSG00000144554
ENSG00000168036	ENSG00000144559
ENSG00000168036	ENSG00000144560
ENSG00000168036	ENSG00000144589
ENSG00000168036	ENSG00000144591
ENSG00000168036	ENSG00000144713
ENSG00000168036	ENSG00000144724
ENSG00000168036	ENSG00000144736
ENSG00000168036	ENSG00000144741
ENSG00000168036	ENSG00000144747
ENSG00000168036	ENSG00000144785
ENSG00000168036	ENSG00000144827
ENSG00000168036	ENSG00000144847
ENSG00000168036	ENSG00000144848
ENSG00000168036	ENSG00000145041
ENSG00000168036	ENSG00000145087
ENSG00000168036	ENSG00000145241
ENSG00000168036	ENSG00000145246
ENSG00000168036	ENSG00000145293
ENSG00000168036	ENSG00000145332
ENSG00000168036	ENSG00000145337
ENSG00000168036	ENSG00000145425
ENSG00000168036	ENSG00000145431
ENSG00000168036	ENSG00000145439
ENSG00000168036	ENSG00000145491
ENSG00000168036	ENSG00000145592
ENSG00000168036	ENSG00000145723
ENSG00000168036	ENSG00000145725
ENSG00000168036	ENSG00000145860
ENSG00000168036	ENSG00000145868
ENSG00000168036	ENSG00000145908
ENSG00000168036	ENSG00000145911
ENSG00000168036	ENSG00000145916
ENSG00000168036	ENSG00000145920
ENSG00000168036	ENSG00000145945
ENSG00000168036	ENSG00000145990
ENSG00000168036	ENSG00000146085
ENSG00000168036	ENSG00000146151
ENSG00000168036	ENSG00000146232
ENSG00000168036	ENSG00000146250
ENSG00000168036	ENSG00000146263
ENSG00000168036	ENSG00000146281
ENSG00000168036	ENSG00000146282
ENSG00000168036	ENSG00000146386
ENSG00000168036	ENSG00000146409
ENSG00000168036	ENSG00000146414
ENSG00000168036	ENSG00000146457
ENSG00000168036	ENSG00000146576
ENSG00000168036	ENSG00000146587
ENSG00000168036	ENSG00000146670
ENSG00000168036	ENSG00000146701
ENSG00000168036	ENSG00000146731
ENSG00000168036	ENSG00000146733
ENSG00000168036	ENSG00000146826
ENSG00000168036	ENSG00000146842
ENSG00000168036	ENSG00000146856
ENSG00000168036	ENSG00000146909
ENSG00000168036	ENSG00000146918
ENSG00000168036	ENSG00000146963
ENSG00000168036	ENSG00000147099
ENSG00000168036	ENSG00000147118
