comm1	comm2	terms1	terms2	jaccard
104	86	46	55	0.463768115942029
104	69	46	28	0.04225352112676056
104	147	46	48	0.14634146341463414
104	221	46	4	0
104	112	46	9	0
104	111	46	31	0
104	213	46	14	0
104	70	46	96	0
104	73	46	10	0
104	151	46	15	0
104	114	46	3	0
104	209	46	8	0
104	128	46	5	0
104	253	46	9	0
104	134	46	23	0.029850746268656716
104	168	46	5	0
104	185	46	8	0
104	108	46	8	0
104	197	46	8	0
104	152	46	51	0
104	176	46	16	0
104	104	46	46	1
104	123	46	2	0
104	201	46	2	0
123	32	2	5	0
123	9	2	148	0
123	174	2	88	0
123	155	2	6	0
123	10	2	46	0
123	144	2	15	0
123	95	2	4	0
123	149	2	1	0
123	120	2	8	0
123	175	2	10	0
123	173	2	17	0
123	97	2	64	0
123	86	2	55	0
123	69	2	28	0
123	147	2	48	0
123	221	2	4	0
123	112	2	9	0.2222222222222222
123	111	2	31	0
123	213	2	14	0
123	70	2	96	0
123	73	2	10	0.2
123	151	2	15	0
123	114	2	3	0
123	209	2	8	0
123	128	2	5	0
123	253	2	9	0
123	134	2	23	0
123	168	2	5	0
123	185	2	8	0
123	108	2	8	0
123	197	2	8	0
123	152	2	51	0
123	176	2	16	0
123	104	2	46	0
123	123	2	2	1
123	201	2	2	1
201	32	2	5	0
201	9	2	148	0
201	174	2	88	0
201	155	2	6	0
201	10	2	46	0
201	144	2	15	0
201	95	2	4	0
201	149	2	1	0
201	120	2	8	0
201	175	2	10	0
201	173	2	17	0
201	97	2	64	0
201	86	2	55	0
201	69	2	28	0
201	147	2	48	0
201	221	2	4	0
201	112	2	9	0.2222222222222222
201	111	2	31	0
201	213	2	14	0
201	70	2	96	0
201	73	2	10	0.2
201	151	2	15	0
201	114	2	3	0
201	209	2	8	0
201	128	2	5	0
201	253	2	9	0
201	134	2	23	0
201	168	2	5	0
201	185	2	8	0
201	108	2	8	0
201	197	2	8	0
201	152	2	51	0
201	176	2	16	0
201	104	2	46	0
201	123	2	2	1
201	201	2	2	1
